name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
Alex,1998,8,1,6,16.3,-53.1,tropical storm,0,35,1009,,
Alex,1998,8,1,12,16.9,-54.3,tropical storm,0,40,1009,,
Alex,1998,8,1,18,17.7,-55.4,tropical storm,0,40,1012,,
Alex,1998,8,2,0,18.4,-56.5,tropical storm,0,35,1012,,
Alex,1998,8,2,6,19,-57.7,tropical storm,0,35,1012,,
Alex,1998,8,2,12,19.9,-58.6,tropical storm,0,35,1012,,
Alex,1998,8,2,18,21,-59.3,tropical depression,-1,30,1014,,
Bonnie,1998,8,19,12,14.7,-48.1,tropical depression,-1,25,1009,,
Bonnie,1998,8,19,18,15.4,-50.1,tropical depression,-1,30,1009,,
Bonnie,1998,8,20,0,16.2,-52.2,tropical depression,-1,30,1009,,
Bonnie,1998,8,20,6,16.9,-54.7,tropical depression,-1,30,1008,,
Bonnie,1998,8,20,12,17.3,-57.3,tropical storm,0,35,1007,,
Bonnie,1998,8,20,18,18.2,-59.6,tropical storm,0,35,1006,,
Bonnie,1998,8,21,0,18.7,-61.3,tropical storm,0,40,1005,,
Bonnie,1998,8,21,6,19.1,-62.9,tropical storm,0,45,1002,,
Bonnie,1998,8,21,12,19.5,-64.5,tropical storm,0,50,1000,,
Bonnie,1998,8,21,18,20.3,-65.9,tropical storm,0,55,999,,
Bonnie,1998,8,22,0,21.1,-67.3,hurricane,1,65,991,,
Bonnie,1998,8,22,6,21.8,-68.7,hurricane,1,70,989,,
Bonnie,1998,8,22,12,22.3,-69.8,hurricane,1,75,980,,
Bonnie,1998,8,22,18,23,-70.5,hurricane,2,85,970,,
Bonnie,1998,8,23,0,23.4,-71,hurricane,2,90,962,,
Bonnie,1998,8,23,6,23.8,-71.3,hurricane,2,95,960,,
Bonnie,1998,8,23,12,24.1,-71.5,hurricane,3,100,958,,
Bonnie,1998,8,23,18,24.4,-71.7,hurricane,3,100,955,,
Bonnie,1998,8,24,0,24.8,-71.8,hurricane,3,100,954,,
Bonnie,1998,8,24,6,25.2,-72.1,hurricane,3,100,960,,
Bonnie,1998,8,24,12,25.6,-72.4,hurricane,3,100,962,,
Bonnie,1998,8,24,18,26.1,-72.8,hurricane,3,100,962,,
Bonnie,1998,8,25,0,26.9,-73.2,hurricane,3,100,963,,
Bonnie,1998,8,25,6,27.8,-73.8,hurricane,3,100,962,,
Bonnie,1998,8,25,12,28.8,-74.7,hurricane,3,100,963,,
Bonnie,1998,8,25,18,29.8,-75.6,hurricane,3,100,963,,
Bonnie,1998,8,26,0,30.8,-76.4,hurricane,3,100,958,,
Bonnie,1998,8,26,6,31.7,-77.3,hurricane,3,100,964,,
Bonnie,1998,8,26,12,32.7,-77.8,hurricane,3,100,965,,
Bonnie,1998,8,26,18,33.4,-77.8,hurricane,3,100,962,,
Bonnie,1998,8,27,0,34,-77.7,hurricane,2,95,963,,
Bonnie,1998,8,27,4,34.4,-77.7,hurricane,2,95,964,,
Bonnie,1998,8,27,6,34.5,-77.5,hurricane,2,85,965,,
Bonnie,1998,8,27,12,34.9,-77.1,hurricane,1,75,974,,
Bonnie,1998,8,27,18,35.4,-76.6,tropical storm,0,60,980,,
Bonnie,1998,8,28,0,35.8,-75.9,hurricane,1,65,983,,
Bonnie,1998,8,28,6,36.2,-75.1,hurricane,1,75,985,,
Bonnie,1998,8,28,12,36.7,-74.3,hurricane,1,65,990,,
Bonnie,1998,8,28,18,37.3,-73.2,tropical storm,0,60,991,,
Bonnie,1998,8,29,0,38.3,-71.4,tropical storm,0,45,993,,
Bonnie,1998,8,29,6,39.2,-69.6,tropical storm,0,45,999,,
Bonnie,1998,8,29,12,40.2,-67.8,tropical storm,0,45,999,,
Bonnie,1998,8,29,18,41.6,-64.8,tropical storm,0,45,1000,,
Bonnie,1998,8,30,0,42.9,-61.5,tropical storm,0,45,1000,,
Bonnie,1998,8,30,6,44.3,-57,tropical storm,0,45,1000,,
Bonnie,1998,8,30,12,44.5,-53.5,tropical storm,0,45,1000,,
Charley,1998,8,21,6,25.3,-92.3,tropical depression,-1,25,1008,,
Charley,1998,8,21,12,25.4,-93.8,tropical depression,-1,30,1008,,
Charley,1998,8,21,18,26,-94.5,tropical storm,0,40,1008,,
Charley,1998,8,22,0,26.8,-95.4,tropical storm,0,45,1006,,
Charley,1998,8,22,6,27.5,-96.5,tropical storm,0,60,1002,,
Charley,1998,8,22,10,27.8,-97.1,tropical storm,0,40,1000,,
Charley,1998,8,22,12,27.9,-97.4,tropical storm,0,35,1001,,
Charley,1998,8,22,18,28.3,-98.1,tropical depression,-1,30,1003,,
Charley,1998,8,23,0,28.5,-98.7,tropical depression,-1,25,1005,,
Charley,1998,8,23,6,28.7,-99.3,tropical depression,-1,20,1006,,
Charley,1998,8,23,12,28.8,-99.9,tropical depression,-1,20,1007,,
Charley,1998,8,23,18,29.1,-100.6,tropical depression,-1,20,1008,,
Charley,1998,8,24,0,29.4,-101.2,tropical depression,-1,20,1008,,
Danielle,1998,8,24,6,13.4,-34.3,tropical depression,-1,25,1007,,
Danielle,1998,8,24,12,13.8,-36.1,tropical depression,-1,30,1006,,
Danielle,1998,8,24,18,14.2,-37.9,tropical storm,0,35,1005,,
Danielle,1998,8,25,0,14.8,-39.8,tropical storm,0,40,1003,,
Danielle,1998,8,25,6,15.3,-41.6,tropical storm,0,50,997,,
Danielle,1998,8,25,12,16.2,-43.3,hurricane,1,65,990,,
Danielle,1998,8,25,18,16.9,-45.3,hurricane,1,75,982,,
Danielle,1998,8,26,0,17.6,-47.3,hurricane,1,80,980,,
Danielle,1998,8,26,6,18.4,-49.1,hurricane,2,90,975,,
Danielle,1998,8,26,12,19.1,-51.1,hurricane,2,85,980,,
Danielle,1998,8,26,18,19.7,-52.8,hurricane,1,80,985,,
Danielle,1998,8,27,0,20.1,-54.9,hurricane,1,80,993,,
Danielle,1998,8,27,6,20.6,-56.7,hurricane,2,85,994,,
Danielle,1998,8,27,12,21.2,-58.5,hurricane,2,90,994,,
Danielle,1998,8,27,18,21.8,-60.1,hurricane,2,85,994,,
Danielle,1998,8,28,0,22.4,-61.7,hurricane,1,80,992,,
Danielle,1998,8,28,6,22.7,-63.2,hurricane,1,80,992,,
Danielle,1998,8,28,12,23,-64.4,hurricane,1,80,989,,
Danielle,1998,8,28,18,23.4,-65.7,hurricane,1,80,986,,
Danielle,1998,8,29,0,23.9,-66.9,hurricane,1,75,989,,
Danielle,1998,8,29,6,24.3,-68.2,hurricane,1,70,990,,
Danielle,1998,8,29,12,24.8,-69.4,hurricane,1,70,988,,
Danielle,1998,8,29,18,25.4,-70.5,hurricane,1,70,987,,
Danielle,1998,8,30,0,25.9,-71.4,hurricane,1,65,987,,
Danielle,1998,8,30,6,26.4,-72.2,hurricane,1,65,988,,
Danielle,1998,8,30,12,26.9,-73.1,hurricane,1,65,990,,
Danielle,1998,8,30,18,27.5,-73.9,hurricane,1,65,987,,
Danielle,1998,8,31,0,27.9,-74.1,hurricane,1,70,983,,
Danielle,1998,8,31,6,28.4,-74.3,hurricane,1,75,980,,
Danielle,1998,8,31,12,29.2,-74.1,hurricane,2,90,977,,
Danielle,1998,8,31,18,30,-73.7,hurricane,2,85,975,,
Danielle,1998,9,1,0,30.9,-73.3,hurricane,2,85,973,,
Danielle,1998,9,1,6,31.7,-72.7,hurricane,2,85,972,,
Danielle,1998,9,1,12,32.2,-72,hurricane,2,85,968,,
Danielle,1998,9,1,18,32.9,-70.7,hurricane,2,90,965,,
Danielle,1998,9,2,0,33.7,-69.1,hurricane,1,80,967,,
Danielle,1998,9,2,6,34.6,-67.6,hurricane,1,75,970,,
Danielle,1998,9,2,12,36,-65.4,hurricane,1,70,975,,
Danielle,1998,9,2,18,37.9,-63.1,hurricane,1,70,975,,
Danielle,1998,9,3,0,39.9,-60.1,hurricane,1,70,970,,
Danielle,1998,9,3,6,42.1,-57.5,hurricane,1,70,960,,
Danielle,1998,9,3,12,43.4,-54.8,hurricane,1,70,965,,
Danielle,1998,9,3,18,44.6,-51.9,hurricane,1,65,965,,
Georges,1998,9,15,12,9.7,-25.1,tropical depression,-1,30,1009,,
Georges,1998,9,15,18,9.8,-26.5,tropical depression,-1,30,1009,,
Georges,1998,9,16,0,10,-28.1,tropical depression,-1,30,1009,,
Georges,1998,9,16,6,10.3,-29.7,tropical depression,-1,30,1009,,
Georges,1998,9,16,12,10.6,-31.3,tropical storm,0,35,1005,,
Georges,1998,9,16,18,11,-32.9,tropical storm,0,35,1003,,
Georges,1998,9,17,0,11.3,-34.6,tropical storm,0,45,1000,,
Georges,1998,9,17,6,11.7,-36.3,tropical storm,0,50,997,,
Georges,1998,9,17,12,12,-38.1,tropical storm,0,55,994,,
Georges,1998,9,17,18,12.3,-40,hurricane,1,65,987,,
Georges,1998,9,18,0,12.5,-42,hurricane,1,70,984,,
Georges,1998,9,18,6,12.8,-43.9,hurricane,1,80,977,,
Georges,1998,9,18,12,13.1,-45.7,hurricane,2,85,973,,
Georges,1998,9,18,18,13.5,-47.4,hurricane,2,90,970,,
Georges,1998,9,19,0,13.9,-49,hurricane,2,90,970,,
Georges,1998,9,19,6,14.4,-50.6,hurricane,2,95,965,,
Georges,1998,9,19,12,14.9,-52,hurricane,3,110,954,,
Georges,1998,9,19,18,15.4,-53.5,hurricane,4,125,949,,
Georges,1998,9,20,0,15.7,-54.9,hurricane,4,130,939,,
Georges,1998,9,20,6,16,-56.3,hurricane,4,135,937,,
Georges,1998,9,20,12,16.2,-57.7,hurricane,4,130,939,,
Georges,1998,9,20,18,16.4,-59.2,hurricane,4,115,956,,
Georges,1998,9,21,0,16.7,-60.6,hurricane,3,100,963,,
Georges,1998,9,21,4,17,-61.7,hurricane,3,100,966,,
Georges,1998,9,21,6,17.1,-62.1,hurricane,3,100,966,,
Georges,1998,9,21,8,17.2,-62.6,hurricane,3,100,966,,
Georges,1998,9,21,12,17.4,-63.6,hurricane,2,95,966,,
Georges,1998,9,21,18,17.8,-65,hurricane,2,90,970,,
Georges,1998,9,21,22,18.1,-65.8,hurricane,2,90,968,,
Georges,1998,9,22,0,18.2,-66.3,hurricane,2,90,970,,
Georges,1998,9,22,6,18,-67.4,hurricane,2,95,972,,
Georges,1998,9,22,12,18.2,-68.5,hurricane,3,105,964,,
Georges,1998,9,22,12,18.2,-68.7,hurricane,3,105,962,,
Georges,1998,9,22,18,18.6,-69.7,hurricane,2,95,970,,
Georges,1998,9,23,0,18.8,-70.8,hurricane,1,70,980,,
Georges,1998,9,23,6,19,-72.1,hurricane,1,65,990,,
Georges,1998,9,23,12,19.3,-73.3,hurricane,1,65,996,,
Georges,1998,9,23,18,19.8,-74.3,hurricane,1,65,994,,
Georges,1998,9,23,21,20.1,-74.5,hurricane,1,65,993,,
Georges,1998,9,24,0,20.5,-74.9,hurricane,1,65,992,,
Georges,1998,9,24,6,20.8,-76,hurricane,1,65,991,,
Georges,1998,9,24,12,21.3,-77.2,hurricane,1,70,990,,
Georges,1998,9,24,18,21.9,-78,hurricane,1,75,989,,
Georges,1998,9,25,0,22.7,-79,hurricane,1,80,987,,
Georges,1998,9,25,6,23.4,-80.2,hurricane,2,85,986,,
Georges,1998,9,25,12,23.9,-81.3,hurricane,2,90,982,,
Georges,1998,9,25,15,24.5,-81.8,hurricane,2,90,981,,
Georges,1998,9,25,18,24.6,-82.4,hurricane,2,90,975,,
Georges,1998,9,26,0,24.8,-83.3,hurricane,2,90,974,,
Georges,1998,9,26,6,25.2,-84.2,hurricane,2,90,975,,
Georges,1998,9,26,12,25.7,-85.1,hurricane,2,90,974,,
Georges,1998,9,26,18,26.2,-85.9,hurricane,2,90,975,,
Georges,1998,9,27,0,27,-86.5,hurricane,2,95,969,,
Georges,1998,9,27,6,27.6,-87.2,hurricane,2,95,970,,
Georges,1998,9,27,12,28.2,-87.8,hurricane,2,95,962,,
Georges,1998,9,27,18,28.8,-88.3,hurricane,2,95,962,,
Georges,1998,9,28,0,29.3,-88.5,hurricane,2,95,961,,
Georges,1998,9,28,6,29.8,-88.7,hurricane,2,90,964,,
Georges,1998,9,28,11,30.4,-88.9,hurricane,2,90,964,,
Georges,1998,9,28,12,30.4,-88.9,hurricane,2,90,965,,
Georges,1998,9,28,18,30.6,-88.9,hurricane,1,65,984,,
Georges,1998,9,29,0,30.6,-89,tropical storm,0,50,986,,
Georges,1998,9,29,6,30.6,-88.4,tropical storm,0,40,992,,
Georges,1998,9,29,12,31,-88.1,tropical depression,-1,30,994,,
Georges,1998,9,29,18,30.9,-87.5,tropical depression,-1,30,996,,
Georges,1998,9,30,0,30.8,-86.9,tropical depression,-1,30,998,,
Georges,1998,9,30,6,30.7,-86.3,tropical depression,-1,30,1000,,
Georges,1998,9,30,12,30.7,-85.4,tropical depression,-1,25,1002,,
Georges,1998,9,30,18,30.6,-84.2,tropical depression,-1,25,1004,,
Georges,1998,10,1,0,30.5,-83,tropical depression,-1,25,1006,,
Georges,1998,10,1,6,30.5,-81.8,tropical depression,-1,20,1008,,
Hermine,1998,9,17,12,26.9,-90.3,tropical depression,-1,30,1001,,
Hermine,1998,9,17,18,26.8,-91.6,tropical depression,-1,30,1001,,
Hermine,1998,9,18,0,26.4,-92.1,tropical depression,-1,30,1000,,
Hermine,1998,9,18,6,25.7,-92.5,tropical depression,-1,30,999,,
Hermine,1998,9,18,12,26,-92.5,tropical depression,-1,30,999,,
Hermine,1998,9,18,18,25.9,-92.3,tropical depression,-1,30,1000,,
Hermine,1998,9,19,0,25.8,-92,tropical depression,-1,30,1001,,
Hermine,1998,9,19,6,26.4,-91.4,tropical depression,-1,30,1001,,
Hermine,1998,9,19,12,27.5,-91.3,tropical storm,0,35,1001,,
Hermine,1998,9,19,18,28.3,-91.1,tropical storm,0,40,1000,,
Hermine,1998,9,20,0,29,-90.9,tropical storm,0,40,999,,
Hermine,1998,9,20,5,29.1,-90.9,tropical storm,0,35,1000,,
Hermine,1998,9,20,6,29.2,-90.9,tropical storm,0,35,1001,,
Hermine,1998,9,20,12,30.5,-90.5,tropical depression,-1,30,1002,,
Hermine,1998,9,20,18,31,-90,tropical depression,-1,20,1003,,
Ivan,1998,9,19,0,13.4,-26.6,tropical depression,-1,25,1010,,
Ivan,1998,9,19,6,13.1,-27.5,tropical depression,-1,25,1010,,
Ivan,1998,9,19,12,12.9,-28.2,tropical depression,-1,25,1010,,
Ivan,1998,9,19,18,13.1,-29,tropical depression,-1,25,1010,,
Ivan,1998,9,20,0,13.4,-29.6,tropical depression,-1,30,1009,,
Ivan,1998,9,20,6,14.3,-30.6,tropical depression,-1,30,1009,,
Ivan,1998,9,20,12,15.2,-31.5,tropical depression,-1,30,1008,,
Ivan,1998,9,20,18,16,-32.6,tropical storm,0,35,1006,,
Ivan,1998,9,21,0,16.8,-33.7,tropical storm,0,35,1005,,
Ivan,1998,9,21,6,17.4,-34.9,tropical storm,0,35,1003,,
Ivan,1998,9,21,12,18.2,-35.6,tropical storm,0,35,1003,,
Ivan,1998,9,21,18,19,-36,tropical storm,0,40,1002,,
Ivan,1998,9,22,0,20,-36.1,tropical storm,0,40,1001,,
Ivan,1998,9,22,6,21.3,-36.1,tropical storm,0,45,1000,,
Ivan,1998,9,22,12,22.9,-36.4,tropical storm,0,45,997,,
Ivan,1998,9,22,18,24.2,-37.1,tropical storm,0,55,994,,
Ivan,1998,9,23,0,25.6,-37.7,tropical storm,0,50,996,,
Ivan,1998,9,23,6,26.9,-38.4,tropical storm,0,45,997,,
Ivan,1998,9,23,12,28.3,-39.2,tropical storm,0,55,990,,
Ivan,1998,9,23,18,29.6,-40.2,hurricane,1,65,987,,
Ivan,1998,9,24,0,30.5,-40.9,hurricane,1,65,986,,
Ivan,1998,9,24,6,31.3,-41.6,hurricane,1,70,985,,
Ivan,1998,9,24,12,32.3,-42,hurricane,1,70,985,,
Ivan,1998,9,24,18,33.4,-42.3,hurricane,1,70,985,,
Ivan,1998,9,25,0,34.4,-42.3,hurricane,1,70,984,,
Ivan,1998,9,25,6,35.3,-41.9,hurricane,1,70,984,,
Ivan,1998,9,25,12,36.3,-41.3,hurricane,1,70,984,,
Ivan,1998,9,25,18,37.2,-40.2,hurricane,1,75,983,,
Ivan,1998,9,26,0,38.1,-38.7,hurricane,1,75,980,,
Ivan,1998,9,26,6,39.2,-36.3,hurricane,1,80,975,,
Ivan,1998,9,26,12,40.1,-33.1,hurricane,1,75,977,,
Ivan,1998,9,26,18,40.7,-29.7,hurricane,1,75,982,,
Ivan,1998,9,27,0,40.7,-25.7,tropical storm,0,60,994,,
Ivan,1998,9,27,6,40.9,-22.7,tropical storm,0,50,997,,
Ivan,1998,9,27,12,41.3,-19.2,tropical storm,0,45,1000,,
Ivan,1998,9,27,18,41.5,-15.5,tropical storm,0,40,1002,,
Jeanne,1998,9,21,6,9.6,-17.4,tropical depression,-1,30,1008,,
Jeanne,1998,9,21,12,10.5,-18.2,tropical depression,-1,30,1006,,
Jeanne,1998,9,21,18,11,-19.4,tropical storm,0,35,1004,,
Jeanne,1998,9,22,0,11.5,-20.7,tropical storm,0,40,1002,,
Jeanne,1998,9,22,6,12.1,-22.2,tropical storm,0,45,1000,,
Jeanne,1998,9,22,12,12.7,-23.8,tropical storm,0,55,994,,
Jeanne,1998,9,22,18,13.1,-25.2,hurricane,1,65,987,,
Jeanne,1998,9,23,0,13.6,-26.7,hurricane,1,70,983,,
Jeanne,1998,9,23,6,14.1,-28.1,hurricane,1,75,980,,
Jeanne,1998,9,23,12,14.5,-29.5,hurricane,1,80,975,,
Jeanne,1998,9,23,18,15,-30.8,hurricane,2,85,973,,
Jeanne,1998,9,24,0,15.4,-32.1,hurricane,2,85,972,,
Jeanne,1998,9,24,6,15.9,-33.4,hurricane,2,90,971,,
Jeanne,1998,9,24,12,16.4,-34.4,hurricane,2,90,970,,
Jeanne,1998,9,24,18,17,-35.4,hurricane,2,90,969,,
Jeanne,1998,9,25,0,17.5,-36.3,hurricane,2,90,971,,
Jeanne,1998,9,25,6,18,-37.2,hurricane,2,90,973,,
Jeanne,1998,9,25,12,18.6,-37.9,hurricane,2,85,975,,
Jeanne,1998,9,25,18,19.3,-38.6,hurricane,1,80,977,,
Jeanne,1998,9,26,0,20,-39.4,hurricane,1,75,979,,
Jeanne,1998,9,26,6,20.8,-40,hurricane,1,70,983,,
Jeanne,1998,9,26,12,21.6,-40.6,hurricane,1,70,983,,
Jeanne,1998,9,26,18,22.4,-41.2,hurricane,1,75,980,,
Jeanne,1998,9,27,0,23.4,-41.6,hurricane,1,75,980,,
Jeanne,1998,9,27,6,24.4,-42,hurricane,1,70,983,,
Jeanne,1998,9,27,12,25.6,-41.8,hurricane,1,70,983,,
Jeanne,1998,9,27,18,27.1,-41.5,hurricane,1,70,983,,
Jeanne,1998,9,28,0,28.8,-41.2,hurricane,1,70,983,,
Jeanne,1998,9,28,6,30.6,-40.7,hurricane,1,70,983,,
Jeanne,1998,9,28,12,32.3,-39.6,hurricane,1,75,980,,
Jeanne,1998,9,28,18,33.8,-38.4,hurricane,1,80,977,,
Jeanne,1998,9,29,0,35,-37.2,hurricane,1,80,977,,
Jeanne,1998,9,29,6,35.8,-36.2,hurricane,1,75,980,,
Jeanne,1998,9,29,12,36.2,-35.3,hurricane,1,65,985,,
Jeanne,1998,9,29,18,36.6,-34.6,tropical storm,0,60,990,,
Jeanne,1998,9,30,0,36.9,-33.4,tropical storm,0,50,997,,
Jeanne,1998,9,30,6,37.2,-32.1,tropical storm,0,45,1000,,
Jeanne,1998,9,30,12,37.6,-30.7,tropical storm,0,40,1002,,
Jeanne,1998,9,30,18,38,-29.4,tropical storm,0,35,1006,,
Karl,1998,9,23,12,33.3,-65.4,tropical depression,-1,25,1003,,
Karl,1998,9,23,18,33.2,-62.8,tropical depression,-1,30,1004,,
Karl,1998,9,24,0,33.2,-60.7,tropical storm,0,35,1003,,
Karl,1998,9,24,6,32.9,-59.2,tropical storm,0,35,1002,,
Karl,1998,9,24,12,32.5,-58.1,tropical storm,0,40,1001,,
Karl,1998,9,24,18,32,-57.2,tropical storm,0,45,1000,,
Karl,1998,9,25,0,31.4,-56.2,tropical storm,0,50,998,,
Karl,1998,9,25,6,30.8,-55.1,tropical storm,0,55,994,,
Karl,1998,9,25,12,30.4,-54,hurricane,1,65,987,,
Karl,1998,9,25,18,30.3,-52.9,hurricane,1,70,984,,
Karl,1998,9,26,0,30.5,-51.8,hurricane,1,75,981,,
Karl,1998,9,26,6,31.1,-51,hurricane,1,75,979,,
Karl,1998,9,26,12,31.8,-49.9,hurricane,1,75,977,,
Karl,1998,9,26,18,32.6,-48.8,hurricane,1,80,973,,
Karl,1998,9,27,0,33.9,-47.3,hurricane,2,90,970,,
Karl,1998,9,27,6,35.5,-45.2,hurricane,2,90,970,,
Karl,1998,9,27,12,37.4,-42.5,hurricane,1,80,973,,
Karl,1998,9,27,18,39.1,-39,hurricane,1,70,983,,
Karl,1998,9,28,0,40.4,-34.7,tropical storm,0,55,994,,
Lisa,1998,10,5,0,13.9,-46.4,tropical depression,-1,30,1008,,
Lisa,1998,10,5,6,14.2,-47.1,tropical storm,0,35,1007,,
Lisa,1998,10,5,12,14.8,-47.8,tropical storm,0,35,1007,,
Lisa,1998,10,5,18,15.7,-48.5,tropical storm,0,40,1006,,
Lisa,1998,10,6,0,16.5,-49.2,tropical storm,0,40,1006,,
Lisa,1998,10,6,6,17.1,-49.3,tropical storm,0,45,1005,,
Lisa,1998,10,6,12,17.6,-48.9,tropical storm,0,45,1005,,
Lisa,1998,10,6,18,18.2,-48.5,tropical storm,0,45,1005,,
Lisa,1998,10,7,0,18.9,-48,tropical storm,0,50,1004,,
Lisa,1998,10,7,6,19.6,-47.5,tropical storm,0,50,1003,,
Lisa,1998,10,7,12,20.4,-46.6,tropical storm,0,50,1002,,
Lisa,1998,10,7,18,21.5,-45.3,tropical storm,0,50,1001,,
Lisa,1998,10,8,0,22.9,-43.9,tropical storm,0,55,1000,,
Lisa,1998,10,8,6,24.6,-42.1,tropical storm,0,55,999,,
Lisa,1998,10,8,12,26.9,-40.1,tropical storm,0,55,999,,
Lisa,1998,10,8,18,29.6,-38.6,tropical storm,0,60,999,,
Lisa,1998,10,9,0,32.9,-37.8,tropical storm,0,60,999,,
Lisa,1998,10,9,6,36.8,-37.9,tropical storm,0,60,997,,
Lisa,1998,10,9,12,41.6,-38.7,hurricane,1,65,995,,
Lisa,1998,10,9,18,47.1,-39.3,hurricane,1,65,997,,
Mitch,1998,10,22,0,11.6,-76.1,tropical depression,-1,30,1002,,
Mitch,1998,10,22,6,11.9,-77.1,tropical depression,-1,30,1002,,
Mitch,1998,10,22,12,12,-77.9,tropical depression,-1,30,1002,,
Mitch,1998,10,22,18,11.6,-77.9,tropical storm,0,35,1001,,
Mitch,1998,10,23,0,11.8,-77.6,tropical storm,0,40,1000,,
Mitch,1998,10,23,6,12.2,-77.6,tropical storm,0,45,999,,
Mitch,1998,10,23,12,12.5,-77.8,tropical storm,0,45,999,,
Mitch,1998,10,23,18,12.9,-78,tropical storm,0,50,998,,
Mitch,1998,10,24,0,13.4,-77.9,tropical storm,0,55,997,,
Mitch,1998,10,24,6,13.9,-77.8,hurricane,1,65,990,,
Mitch,1998,10,24,12,14.5,-77.9,hurricane,1,75,985,,
Mitch,1998,10,24,18,15,-78.1,hurricane,2,90,980,,
Mitch,1998,10,25,0,15.5,-78.4,hurricane,3,100,965,,
Mitch,1998,10,25,6,16,-78.9,hurricane,3,105,951,,
Mitch,1998,10,25,12,16.2,-79.6,hurricane,4,115,945,,
Mitch,1998,10,25,18,16.4,-80.3,hurricane,4,125,926,,
Mitch,1998,10,26,0,16.4,-81,hurricane,4,130,923,,
Mitch,1998,10,26,6,16.4,-81.8,hurricane,4,135,922,,
Mitch,1998,10,26,12,16.6,-82.6,hurricane,5,145,914,,
Mitch,1998,10,26,18,16.9,-83.1,hurricane,5,155,905,,
Mitch,1998,10,27,0,17.2,-83.8,hurricane,5,155,910,,
Mitch,1998,10,27,6,17.3,-84.4,hurricane,5,150,917,,
Mitch,1998,10,27,12,17.1,-85,hurricane,5,150,922,,
Mitch,1998,10,27,18,16.9,-85.4,hurricane,5,145,928,,
Mitch,1998,10,28,0,16.6,-85.6,hurricane,5,140,933,,
Mitch,1998,10,28,6,16.3,-85.6,hurricane,4,130,938,,
Mitch,1998,10,28,12,16.3,-85.6,hurricane,4,115,948,,
Mitch,1998,10,28,18,16.3,-85.7,hurricane,2,95,959,,
Mitch,1998,10,29,0,16.2,-85.8,hurricane,2,85,970,,
Mitch,1998,10,29,6,16.1,-85.8,hurricane,1,75,979,,
Mitch,1998,10,29,12,15.9,-85.7,hurricane,1,70,987,,
Mitch,1998,10,29,18,15.8,-85.6,tropical storm,0,60,994,,
Mitch,1998,10,30,0,15.6,-85.7,tropical storm,0,55,995,,
Mitch,1998,10,30,6,15.4,-85.9,tropical storm,0,50,996,,
Mitch,1998,10,30,12,15.2,-86.1,tropical storm,0,45,997,,
Mitch,1998,10,30,18,14.9,-86.5,tropical storm,0,45,998,,
Mitch,1998,10,31,0,14.7,-87,tropical storm,0,45,999,,
Mitch,1998,10,31,6,14.5,-87.7,tropical storm,0,40,1000,,
Mitch,1998,10,31,12,14.5,-88.5,tropical storm,0,35,1000,,
Mitch,1998,10,31,18,14.6,-89.2,tropical depression,-1,30,1001,,
Mitch,1998,11,1,0,14.6,-90,tropical depression,-1,30,1002,,
Mitch,1998,11,1,6,14.7,-90.8,tropical depression,-1,25,1003,,
Mitch,1998,11,1,12,14.9,-91.5,tropical depression,-1,25,1005,,
Mitch,1998,11,1,18,15.5,-92.2,tropical depression,-1,25,1005,,
Mitch,1998,11,3,18,19.6,-91.4,tropical storm,0,40,997,,
Mitch,1998,11,4,0,20,-90.6,tropical storm,0,35,997,,
Mitch,1998,11,4,2,20.1,-90.5,tropical storm,0,35,998,,
Mitch,1998,11,4,6,20.8,-89.6,tropical depression,-1,30,998,,
Mitch,1998,11,4,12,21.8,-88.2,tropical storm,0,40,998,,
Mitch,1998,11,4,18,23.3,-86.5,tropical storm,0,40,993,,
Mitch,1998,11,5,0,24.8,-84.8,tropical storm,0,45,993,,
Mitch,1998,11,5,6,25.6,-83.1,tropical storm,0,50,990,,
Mitch,1998,11,5,11,26.2,-81.9,tropical storm,0,50,989,,
Mitch,1998,11,5,12,26.6,-81.3,tropical storm,0,55,987,,
Nicole,1998,11,24,0,28.3,-28,tropical depression,-1,30,1010,,
Nicole,1998,11,24,6,27.9,-29.1,tropical storm,0,35,1005,,
Nicole,1998,11,24,12,27.5,-30.1,tropical storm,0,45,1000,,
Nicole,1998,11,24,18,27.2,-31.1,tropical storm,0,60,997,,
Nicole,1998,11,25,0,26.9,-32,tropical storm,0,60,995,,
Nicole,1998,11,25,6,26.6,-32.9,tropical storm,0,60,994,,
Nicole,1998,11,25,12,26.3,-33.7,tropical storm,0,55,994,,
Nicole,1998,11,25,18,26,-34.6,tropical storm,0,50,994,,
Nicole,1998,11,26,0,25.7,-35.4,tropical storm,0,40,998,,
Nicole,1998,11,26,6,25.5,-36.4,tropical storm,0,35,1000,,
Nicole,1998,11,26,12,25.3,-37.3,tropical depression,-1,30,1007,,
Nicole,1998,11,26,18,25.2,-38.3,tropical depression,-1,25,1009,,
Nicole,1998,11,27,0,25.2,-39.2,tropical depression,-1,25,1009,,
Nicole,1998,11,27,6,25.3,-40.3,tropical depression,-1,25,1009,,
Nicole,1998,11,27,12,25.4,-41.7,tropical depression,-1,30,1009,,
Nicole,1998,11,27,18,25.6,-43,tropical storm,0,40,1005,,
Nicole,1998,11,28,0,25.8,-44.1,tropical storm,0,50,1001,,
Nicole,1998,11,28,6,26.3,-45.3,tropical storm,0,50,1000,,
